0.5679209006291903	0.5853111942474006	0.5709409407316325	0.5811790980696511	0.5727614125372661	0.5780619064333249	0.5791888727636376	0.5874168160623763	0.5693028236613846	0.5933224248132095	0.5684645879842539	0.587825043100696	0.5795626884417563	0.5699787739699933	0.5754724489795918	0.568191715435977	0.5682083800201989	0.5684656597278414	0.5733401172800484	0.5722001794487923	0.5709759230658744	0.5728427382970666	0.5733830072625518	0.5727490687422587	0.5749632609880746	0.5758351359830908	0.5690829840342357	0.5745757054458623	0.5698582979785626	0.5704595028644023	0.5716065447261264	0.5898640652859545	0.5907377562096929	0.5714813011815078	0.588359116292012	0.585356094012912	0.5722560983359047	0.5937328102064446	0.5781921428204867	0.5843995560672365	0.5680616593640896	0.5696092233429733	0.5848555219988824	0.5925162788463405	0.5718828151077106	0.5864829853759033	0.5687256369182608	0.5752799844091271	0.5698662217478518	0.5712732586615602	0.573792961022028	0.5762689739864223	0.570896568374659	0.5800991753884511	0.5723007158626744	0.5926225729929059	0.5831232336850839	0.5680951657787786	0.5731898460926732	0.5692178231942299	0.5901116627384116	0.571890159573507	0.5682570997921154	0.571065725971103	0.5712652128567938	0.5686191488141992	0.5691125939402449	0.5761979827754541	0.5867383514455192	0.5727003993116894	0.5819931802459637	0.5923556963846711	0.5710171568313177	0.5896568189511623	0.5682669329814175	0.577053973914459	0.5779493328560507	0.5865736245493575	0.5847328165106692	0.5761783779704641	0.573586442962743	0.5878780967585597	0.5838740957764008	0.5717889774461941	0.5700288634929851	0.5773329387465578	0.568169289294337	0.5761881583961586	0.5876446883913249	0.5708639338107875	0.5698688520942501	0.5689331635263211	0.5693286634596159	0.570458327937693	0.5770711027452358	0.5715139368219422	0.5870581506968692	0.5766033438999582	0.5716069401827751	0.5715236843349186	0.5691686853336301	0.5708174177126268	0.5715129047705543	0.5753102775559086	0.5713183390597579	0.5699149653084475	0.5781557693305064	0.5696057080723426	0.5714554894143361	0.569616672786662	0.5705551705861469	0.568666095242617	0.5720727671931369	0.5744808110670353	0.5715263214385969	0.5946319568159811	0.571159951471809	0.5826867629406888	0.5816545871481993	0.5694617759096283	0.5682434237959418	0.5687913573206846	0.5720863082604906	0.5881860529458891	0.580050133327359	0.5753080370277025	0.5880568122168719	0.5942042492135969	0.5714386985265656	0.5710997941629198	0.5879159153009555	0.5696604630830261	0.5769605393201467	0.5857596002003377	0.5873500265013412	0.568888334413382	0.5832648539757578	0.5689247060735708	0.5713090151903614	0.5722936446163319	0.5739321782021367	0.5717233438477787	0.5770845920131983	0.5679026954753112	0.5709104985219112	0.5805773740954712	0.5749128848261112	0.5724186195006705	0.5792460349414453	0.5733602421796166	0.56983488070563	0.5740571510507178	0.5775207144992794	0.5933573595374524	0.582224747389867	0.5794876641828359	0.5855273609603474	0.5700174871041976	0.5715531547746825	0.5700400292542946	0.579858435531126	0.5754491487640152	0.5705830912816213	0.5749427513053619	0.5680618591704754	0.5699000727797184	0.5738669376402794	0.5716422452386353	0.5704741004009407	0.5701384095386558	0.5856142008811698	0.5695867035203561	0.5910741534539976	0.5729342419305233	0.5699336366636213	0.5953080021190903	0.592650499909769	0.5720894264160723	0.5708215888604884	0.5808216890696986	0.5786839026546903	0.5853440106692129	0.5866532149926569	0.5722245067364792	0.5708738634531536	0.5703659202733884	0.5729454149257106	0.5892132295554547	0.5724924417104289	0.5694977542912087	0.5756576161691112	0.5683449520466518	0.5733316346109882	0.5745830724030738	0.5683488993352523	0.5720426387423603	0.586327256197542	0.5725859947785356	0.5710831765239509	0.5710037262357025	0.5927714927550556	0.5709892813660477	0.5692459986349971	0.570839553527595	0.574656021568294	0.5725012176905666	0.586875175516134	0.5753459857548703	0.5724441891380103	0.5698429835227034	0.5690130226989679	0.5697766213032627	0.5802154053994447	0.5697572687135037	0.5695532960936797	0.570028296385274	0.5705137108941136	0.5703313519366612	0.5697079634396979	0.5738846750433998	0.5694251161835314	0.5747626261329499	0.592301417548143	0.5796584020569118	0.5730155216424179	0.5723234356881569	0.5699101003954201	0.5891449104358928	0.5719644974629613	0.5722480045974075	0.5731985857605096	0.572235946192809	0.5767367346938774	0.5715789714483246	0.5771268054522319	0.569768896072293	0.5713888580006673	0.5738967337781862	0.5697711898619772	0.5718844432701993	0.572925790663637	0.5705873513054958	0.5743014866356844	0.5696496264521548	0.5760776167029308	0.5701526211081919	0.5859977201689884	0.5721726217940841	0.5731683576153033	0.5723454791464152	0.5711907495186874	0.5866215439627099	0.5891010352916315	0.5748594572684853	0.5702593259203639	0.5843639041046708	0.5715999508536541	0.5683822362325635	0.5697924437671762	0.56974763099533	0.5701934601996586	0.5710990857261957	0.5783719182945557	0.5841586351237122	0.5862017052771831	0.5946653302149459	0.5710287270699193	0.5932632235448456	0.5796541263709196	0.5890896414909488	0.5700121328163232	0.5855792387273205	0.5705142467964736	0.571611392488053	0.5691469399939086	0.5931811443514934	0.5696882351225526	0.5843680328090947	0.5726216287650068	0.5796737888895783	0.594324520768427	0.5834522401226061	0.5691840000165329	0.568285247916388	0.5694916497112771	0.5682695306513307	0.568345591452137	0.5837416935813194	0.5721791392111523	0.5797380206037057	0.5685944913227157	0.569630272891785	0.5723487240600131	0.5726697284470731	0.571775115733873	0.5741105719739622	0.5783433407583349	0.5693952161944019	0.5889866624984137	0.569768693170218	0.5768409638644493	0.5699186465101451	0.5721340934912957	0.5690436356641281	0.583730612244898	0.5729535318954813	0.579275204231711	0.5683395570985621	0.5717449943412313	0.5680513925967332	0.5679587585992831	0.575573851122478	0.5700029482538752	0.5872161420088118	0.5704951617453811	0.5706236940500196	0.5852876288456815	0.5711886339353646	0.5688082344968518	0.5932163756180862	0.5685449269767471	0.5797086657102896	0.591438334442859	0.5809897524697187	0.5778525045265107	0.582430323108402	0.5704748276046129	0.5699165731494608	0.568131711054732	0.588655518339846	0.570407724940078	0.5938209189978654	0.5725202679106292	0.570677975197741	0.570941016208812	0.5698442347573517	0.5698969954131852	0.5738073453644659	0.5937639884926151	0.58471373843924	0.5901974055961396	0.5709091842760675	0.5714381976592742	0.5768563805912825	0.5876919736350796	0.5807471280501468	0.5798006837648532	0.5741583572047674	0.5699334469872491	0.5943568444332701	0.5693783243369531	0.5699882906203406	0.5815524937897864	0.5689791985775017	0.5756828832613198	0.5698682733255408	0.5772614310011723	0.5722802870006684	0.5710626084438841	0.5699464363267867	0.5693662177931919	0.5742902482891622	0.5803034807222531	0.5888417902936711	0.574090922401096	0.5819409370219607	0.5870048721377145	0.5706498731591464	0.568241756166746	0.5686420270022887	0.5729017073052943	0.568877890556999	0.5770589968846312	0.5700651918403878	0.5683081134204804	0.570488792696823	0.5888061224489796	0.5695820561333474	0.5867907907968823	0.5683933471694054	0.5773511732803169	0.57550314392375	0.58444645935764	0.5923664037758999	0.5707063428114512	0.5783886853721596	0.5684589286721627	0.572645800545186	0.5897095569525765	0.5836036827842331	0.5726822842952263	0.5709618302760107	0.5815598944676837	0.5711906008556287	0.5801957662888501	0.5719242311061735	0.5808150982090157	0.5684853873099556	0.5836597918396016	0.5711782056798954	0.5726833117482576	0.5930313966335418	0.5787247711333583	0.5722485560624285	0.568955061163202	0.5715216894516123	0.5727888528240309	0.5690697530749484	0.5724218215831655	0.5752607389529361	0.5698623160417657	0.5741453774117533	0.5702444012986416	0.5716250288854083	0.5706898346381655	0.5859554306876955	0.5699943511398465	0.5707810297775627	0.5830342120169102	0.5699537795643992	0.5910105163060201	0.5699768583111812	0.5748296443921048	0.5941836108700819	0.5702518472668188	0.5694772682159094	0.5722525567845972	0.5724293090888775	0.5767499787255337	0.5700995768912418	0.5723919403273241	0.5691282012599153	0.5700589073833382	0.5695601028159218	0.5700714963998033	0.5735849773883042	0.5880095129832187	0.5705411025029159	0.5692357172982337	0.5700057290306962	0.5700740436353087	0.5799765032054017	0.5695633702219887	0.5696780252529633	0.5721462978649542	0.5705106940200786	0.5827030612244898	0.5706235599266625	0.5707834570310832	0.5706167490551047	0.5764425540295806	0.5699888850326643	0.5697814979330885	0.5682430365709045	0.5754578253733509	0.591157686705771	0.5721365422872019	0.5690513518437971	0.5697288025500935	0.5732359243656294	0.5690174161501428	0.5726606531133066	0.5723816156204555	0.5720426387423603	0.570113103218011	0.5690498327139369	0.5875580019479729	0.5941771067697768	0.5732853992245812	0.5941444189951728	0.5697120351962638	0.5699075192528009	0.5766879631918401	0.5752057162554068	0.5715612655308562	0.5876288870442501	0.5733932817928643	0.571318694446492	0.5713448589422749	0.5714205233798353	0.5721188428857197	0.5695765419972164	0.5698035557257145	0.5710693235634314	0.5877892854862397	0.5698574769483946	0.5902811506952782	0.5694547273171596	0.5725414790541611	0.5807675409430552	0.5865936659864607	0.5724797259418838	0.574667323551638	0.5709422742456733	0.5691691639109852	0.5933032643545645	0.5700488121621629	0.5711412859897321	0.5887044647974925	0.5820854581898678	0.5716028609253738	0.5750621850429797	0.5848233854329121	0.5797112072124898	0.5723314876002215	0.5830900425989298	0.5733071078634892	0.570263798248745	0.5755668826795818	0.5687021002918621	0.5725630852844782	0.5692501760338842	0.5783380971389416	0.5724573222611626	0.585006367636044	0.5713531908465495	0.5718619723097	0.5949776440628194	0.5680839908867086	0.5801706159981462	0.5868646957410127	0.5793024533278898	0.5722814659638294	0.5929954729722464	0.5718130368682466	0.573693298077995	0.5693932071628003	0.5759419690734922	0.5832662577086154	0.5751303537799572	0.5734199955716774	0.5705033342231506	0.5874214928804036	0.5723788117437485	0.5701619318781825	0.5745972732174494	0.5681498942596127	0.5687569332208261	0.5730778537122648	0.5910024700703689	0.5726985551953612	0.5759984619100081	0.5774329024741	0.5683039453377641	0.5872784624225784	0.57211046252415	0.5752854883373344	0.5913979475762055	0.5779398433276014	0.5720119841637836	0.5697146212281221	0.6083751836852453	0.5842789093927591	0.5682081870805176	0.5897407889506853	0.5736725376531241	0.5843336761444273	0.571263449866579	0.5933261539273611	0.5731651872199227	0.5767333805554347	0.5798667545522666	0.5784161717662905	0.5791900911690869	0.5685374665482033	0.5766665297426792	0.5717584409755753	0.568987884472725	0.5883120580464836	0.5733100580973316	0.5779261019464459	0.5697802200640962	0.5715566038934797	0.5745748527788237	0.5742967201577099	0.5734744839597423	0.5715789714483246	0.5779935467623796	0.5732990024514717	0.5685153953009401	0.5730602628382225	0.5698646116791047	0.5694836135848708	0.5699349496004296	0.5712149608590045	0.5788484131533267	0.5924409745221316	0.5736371987569142	0.5813890075726184	0.5720074383465066	0.5709409205063057	0.5816256579117945	0.5697175305237567	0.570865262164482	0.5784352232727025	0.592955764260024	0.5834712591917091	0.5742562642764685	0.5757333823678099	0.5703391433975947	0.5744479326441979	0.5865607035212128	0.5695267928210132	0.569367602125966	0.5721432113019419	0.5705833309028299	0.5688158557870872	0.5797342261265872	0.5700003151596438	0.5919150075125768	0.582428493983205	0.5721703215046483	0.5721090166316841	0.5719768871112038	0.5788006338360803	0.5764243921078078	0.5860899907175006	0.5757747131623018	0.58690141445716	0.5794239685678519	0.5710665511009667	0.5740420212268443	0.5708786753373178	0.58034896468776	0.5763614131025443	0.5742905001100078	0.5715882445218712	0.5723449306651167	0.5940414127040129	0.5743539370956837	0.5704439904063323	0.5698884334525861	0.585649474980792	0.5902533019500713	0.5734741856014814	0.5913182537166921	0.5746517381675431	0.5953734864787783	0.5702247999721191	0.5721366451695294	0.569570458071626	0.5926234179597192	0.5906434469148395	0.5711846801607313	0.5750665833606503	0.5711555253405233	0.5709708064806018	0.5761760525975798	0.5700693279390516	0.5687937366179476	0.5847464179808375	0.5710169384931449	0.5732052578881421	0.5647746938146712	0.5837415235297874	0.5882265553602091	0.5707290374258379	0.5693307923988142	0.5692015105766522	0.5844091253228206	0.5716051976639318	0.569781331808638	0.5722890415133354	0.5725733304423898	0.579389225833952	0.5845886029361547	0.5713638841138735	0.5718340136040677	0.5685276277849799	0.5713178470582406	0.5862337320507227	0.5689444348361687	0.580136061888443	0.5725523056298516	0.5795547973836229	0.5716007224113593	0.5805456297181604	0.5741021557524036	0.568491266072342	0.5725641271966304	0.5845680352467914	0.5728007151522891	0.569335225438421	0.5723519820989558	0.5714652184090825	0.5679107866548131	0.5702051780788026	0.5723903619014357	0.5766050619307804	0.5721107092294124	0.5700580442617628	0.5749169946382363	0.5699248226677999	0.5685688625344084	0.5713601588744961	0.580042537049429	0.5811503266379664	0.5760854125626751	0.5742297322180812	0.5716894926470181	0.5708105174579557	0.5878209565161867	0.5771294995596961	0.5885575633739863	0.5829655941300008	0.5710037671461683	0.5697388911097797	0.5731192826115138	0.5699549303221224	0.5960357334581343	0.5949925190728227	0.585265867435708	0.5774977539828693	0.5715650957033668	0.5703681479725321	0.5695165094644006	0.5728082009277656	0.5698654253285659	0.5681454284027011	0.5695740200069411	0.5727655079907591	0.5700335499678207	0.5698100619139834	0.5845502864995203	0.5749875471795004	0.5727840021453219	0.575457704203578	0.5684037376878449	0.5826418318471377	0.5861088251681144	0.5798290666555855	0.5690269368497572	0.5809396123236219	0.5939808345243527	0.5717597531114385	0.5796818326011617	0.5706967790331364	0.5698247327407208	0.5727337587488455	0.5763571428571428	0.5717318695332528	0.5726665813452392	0.5722872109968884	0.571577428379639	0.5715318922451643	0.5833480614700018	0.5683626887872659	0.5786941605431346	0.5681540306621956	0.5753630085647647	0.5709132924230365	0.5724795234549517	0.5706207897673005	0.5717296355620138	0.5784256173913415	0.5686883191596935	0.5704348900482117	0.5918748304123392	0.568131371900228	0.5701501205631466	0.581604915865073	0.5701708113604202	0.5786039347326135	0.5726665311656602	0.5816432308499091	0.5714264653925634	0.5862057339888895	0.5704396377118959	0.5718152958272098	0.5926679398820892	0.5697909954199102	0.5700381063069027	0.5769784260399771	0.5723372193809202	0.5789085504116234	0.5737333687462144	0.572076135822111	0.5684321596257237	0.5699021243574074	0.5774317908801754	0.5817741569272639	0.5760941450687357	0.5701548917990118	0.5703656153020189	0.5866952449479859	0.5725622979906572	0.5900708874579386	0.5765963151029769	0.5721168094716428	0.5714163265306123	0.5879333346480635	0.5681885430153341	0.5725082416814301	0.5692659254884843	0.5697883235831751	0.5728579787635733	0.5825040835904484	0.569233489150476	0.570499855678377	0.5696695509281845	0.5788023211675378	0.5723113466573015	0.5729403421727538	0.5681100712461642	0.57211002235728	0.5681766295520397	0.5682716741385058	0.5916097124232306	0.5929592630256626	0.5769769900175358	0.5692905743702982	0.5930373890048206	0.5821948497891059	0.5807047066782444	0.5702862217096959	0.570520071335392	0.5704388213249898	0.5701737159400082	0.5693148771749491	0.5952931089140088	0.5716454640207196	0.5699527305304545	0.57144103482472	0.569588695004	0.5875673505978156	0.592744865401287	0.5776396496110465	0.5883798333254918	0.5708106248874845	0.5709853647070405	0.57416695392541	0.586880556996797	0.5860146302524307	0.5905922362175535	0.5697393932222212	0.5737148745916516	0.5753425902458086	0.5721391770264879	0.570592102276987	0.5714204081632652	0.5809186258331807	0.5725329088965834	0.5723883521911908	0.5868113116191424	0.5723491825654593	0.5713038862511514	0.5726004922067268	0.5856181950257562	0.5752956582021722	0.5792573186187343	0.5712481155216649	0.590422286367994	0.5722128808006777	0.5700571921071175	0.5807513984089869	0.5722319073708598	0.5717472462577349	0.5681234065011419	0.5708817527038511	0.5706558835243839	0.5694800499242185	0.5707089598636558	0.5714438849906063	0.5715377307623181	0.5699771498050397	0.5710785481876433	0.5700612101703206	0.5704023002955828	0.5727252209571366	0.5737705249238705	0.5721518724570289	0.5711637308781183	0.5681531543776308	0.568159996040102	0.5716605173787263	0.5817086206932903	0.5731867637335794	0.5720364158786776	0.5854780404404374	0.5723399527488666	0.5723124400844354	0.5706889320903906	0.5717845254366977	0.571895575770095	0.5701257717445143	0.5697598554300859	0.5734596698118275	0.5914635579717032	0.5804695354809237	0.5743241024946852	0.5702369432201153	0.573194290147001	0.5708091833048733	0.5767870967353246	0.5755946829188411	0.5842605197624673	0.5697517409750497	0.5681152001903864	0.5809467928455331	0.5722650268935806	0.5762864897237637	0.5722889113522431	0.5715850716905551	0.5693156397280803	0.5709402226679844	0.5708276226489869	0.5812905756714677	0.5714229900107707	0.5936446320944955	0.5701104886257298	0.5732566305397055	0.5897894106009816	0.5917299535711122	0.568954548810546	0.6292794436129584	0.5741474323178158	0.5713540220059277	0.5733958269259609	0.5708997928751276	0.5704344462068165	0.5683546429824993	0.5802008962936509	0.575531265263159	0.5875662844595749	0.5734302701019901	0.5817695314251072	0.5758090853478068	0.5744895741772285	0.5717633631189039	0.5732886699945299	0.5717984503781385	0.5913715084242291	0.5774423647077482	0.5706510537133981	0.5702092009811859	0.5900898692009193	0.57336710052369	0.5686392821890148	0.5710124034269263	0.5828293803352667	0.5697208595559582	0.5681766295520397	0.5737114191541011	0.5681576527278379	0.5730159102825972	0.5686864030321599	0.589936062442913	0.5723193511095632	0.5757444793264419	0.5711217808817111	0.5689156092207032	0.5793157885828676	0.5712485416608418	0.5701503095700668	0.5718218914674806	0.5713188126284013	0.5779011523780783	0.5705495225698396	0.5811330343021599	0.5700293100084133	0.5723393277931262	0.5683214827465387	0.5682847185734927	0.57295559277833	0.5715591836734694	0.5699472590665629	0.5701618375594893	0.5697878019565386	0.5697538283352812	0.5692583105435316	0.5814615327748821	0.5737662472432151	0.5703444074921197	0.5700914007798414	0.5816505483678602	0.5729637264346372	0.5713852814076292	0.5721827348556098	0.5708751925447871	0.5719334038429846	0.5848214034863675	0.569594577246001	0.5717482732944771	0.5705298378773476	0.5779319994317129	0.5706969778951572	0.5804367942940203	0.5690271183588259	0.586470643234915	0.5693613743039121	0.5697983915904491	0.5946895769380397	0.591946436645964	0.5755624272010479	0.5703802738500409	0.5942738899849914	0.5695065633793285	0.6314847779590137	0.5742468107171089	0.5709215777679418
