17.0	12.0	16.0	16.0	17.0	19.0	17.0	19.0	14.0	17.0	17.0	29.0	13.0	17.0	19.0	19.0	20.0	18.0	18.0	31.0	21.0	23.0	15.0	22.0	29.0	33.0	31.0	35.0	21.0	15.0	24.0	21.0	13.0	21.0	40.0	16.0	20.0	15.0	18.0	18.0	19.0	14.0	19.0	16.0	16.0	38.0	17.0	15.0	17.0	26.0	19.0	19.0	16.0	33.0	21.0	22.0	15.0	24.0	26.0	20.0	18.0	14.0	20.0	17.0	25.0	32.0	20.0	20.0	17.0	34.0	38.0	17.0	15.0	15.0	14.0	23.0	16.0	13.0	16.0	21.0	15.0	16.0	16.0	24.0	24.0	15.0	15.0	15.0	20.0	15.0	16.0	19.0	12.0	16.0	12.0	12.0	14.0	11.0	17.0	11.0	18.0
30.0	34.0	30.0	30.0	35.0	30.0	35.0	37.0	30.0	30.0	36.0	38.0	36.0	30.0	35.0	30.0	30.0	36.0	30.0	35.0	35.0	51.0	36.0	35.0	40.0	40.0	42.0	55.0	38.0	35.0	36.0	30.0	30.0	30.0	40.0	35.0	30.0	37.0	35.0	30.0	30.0	39.0	30.0	36.0	30.0	36.0	30.0	36.0	30.0	36.0	37.0	30.0	38.0	38.0	38.0	30.0	36.0	30.0	36.0	30.0	30.0	36.0	41.0	30.0	37.0	36.0	34.0	37.0	35.0	37.0	30.0	30.0	30.0	30.0	36.0	36.0	35.0	35.0	30.0	36.0	36.0	36.0	30.0	30.0	37.0	30.0	30.0	36.0	30.0	30.0	30.0	30.0	35.0	37.0	30.0	30.0	30.0	30.0	30.0	34.0	30.0
73.0	74.0	74.0	75.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	73.0	74.0	74.0	73.0	74.0	74.0	74.0	74.0	74.0	73.0	74.0	72.0	74.0	75.0	73.0	75.0	76.0	74.0	75.0	174.0	77.0	76.0	76.0	75.0	75.0	75.0	76.0	75.0	75.0	75.0	76.0	75.0	75.0	75.0	75.0	165.0	75.0	76.0	75.0	172.0	75.0	168.0	75.0	76.0	77.0	174.0	75.0	75.0	76.0	77.0	75.0	76.0	76.0	75.0	75.0	170.0	76.0	171.0	76.0	76.0	76.0	76.0	74.0	75.0	74.0	75.0	74.0	75.0	75.0	75.0	75.0	75.0	75.0	175.0	75.0	76.0	75.0	76.0	75.0	75.0	75.0	77.0	75.0	75.0	74.0	75.0	75.0	76.0	75.0	74.0
